Route,Day,Stop 1,Stop 1 Time,Stop 2,Stop 2 Time,Stop 3,Stop 3 Time,Stop 4,Stop 4 Time,Stop 5,Stop 5 Time
Downtown Southside Outbound,Monday-Friday,Union,10:00 AM,Conklin & S. Washington,10:08 AM,Tompkins & Conklin,10:11 AM,BC Junction,10:15 AM,UDC,10:25 AM
Downtown Southside Outbound,Monday-Friday,Union,12:00 PM,Conklin & S. Washington,12:08 PM,Tompkins & Conklin,12:11 PM,BC Junction,12:15 PM,UDC,12:25 PM
Downtown Southside Outbound,Monday-Friday,Union,2:00 PM,Conklin & S. Washington,2:08 PM,Tompkins & Conklin,2:11 PM,BC Junction,2:15 PM,UDC,2:25 PM
Downtown Southside Outbound,Monday-Friday,Union,4:45 PM,Conklin & S. Washington,4:53 PM,Tompkins & Conklin,4:56 PM,BC Junction,5:00 PM,UDC,5:10 PM
Downtown Southside Outbound,Monday-Friday,Union,6:45 PM,Conklin & S. Washington,6:53 PM,Tompkins & Conklin,6:56 PM,BC Junction,7:00 PM,UDC,7:10 PM
Main Street Inbound,Monday-Friday,UDC,10:30 AM,Main & Murray,10:33 AM,Main & Floral,10:39 AM,Pharmacy School,10:42 AM,Return to Campus,11:00 AM
Main Street Inbound,Monday-Friday,UDC,12:30 PM,Main & Murray,12:33 PM,Main & Floral,12:39 PM,Pharmacy School,12:42 PM,Return to Campus,1:00 PM
Main Street Inbound,Monday-Friday,UDC,2:30 PM,Main & Murray,2:33 PM,Main & Floral,2:39 PM,Pharmacy School,2:42 PM,Return to Campus,3:00 PM
Main Street Inbound,Monday-Friday,UDC,5:15 PM,Main & Murray,5:18 PM,Main & Floral,5:24 PM,Pharmacy School,5:27 PM,Return to Campus,5:45 PM
Main Street Inbound,Monday-Friday,UDC,7:15 PM,Main & Murray,7:18 PM,Main & Floral,7:24 PM,Pharmacy School,7:27 PM,Return to Campus,7:45 PM
Main Street Outbound,Monday-Friday,Union,11:00 AM,Pharmacy School,11:09 AM,Main & Floral,11:12 AM,Main & Murray,11:18 AM,UDC,11:30 AM
Main Street Outbound,Monday-Friday,Union,1:00 PM,Pharmacy School,1:09 PM,Main & Floral,1:12 PM,Main & Murray,1:18 PM,UDC,1:30 PM
Main Street Outbound,Monday-Friday,Union,3:00 PM,Pharmacy School,3:09 PM,Main & Floral,3:12 PM,Main & Murray,3:18 PM,UDC,3:30 PM
Main Street Outbound,Monday-Friday,Union,5:45 PM,Pharmacy School,5:54 PM,Main & Floral,5:57 PM,Main & Murray,6:03 PM,UDC,6:15 PM
Downtown Southside Inbound,Monday-Friday,UDC,11:30 AM,BC Junction,11:33 AM,Tompkins & Conklin,11:40 AM,Conklin & S. Washington,11:45 AM,Return to Campus,11:55 AM
Downtown Southside Inbound,Monday-Friday,UDC,1:30 PM,BC Junction,1:33 PM,Tompkins & Conklin,1:40 PM,Conklin & S. Washington,1:45 PM,Return to Campus,1:55 PM
Downtown Southside Inbound,Monday-Friday,UDC,3:30 PM,BC Junction,3:33 PM,Tompkins & Conklin,3:40 PM,Conklin & S. Washington,3:45 PM,Return to Campus,3:55 PM
Downtown Southside Inbound,Monday-Friday,UDC,6:15 PM,BC Junction,6:18 PM,Tompkins & Conklin,6:25 PM,Conklin & S. Washington,6:30 PM,Return to Campus,6:40 PM
UClub Shuttle,Saturday-Sunday,Mohawk,9:00 AM,UClub,9:05 AM,Washington & Lehigh,9:09 AM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,9:30 AM,UClub,9:35 AM,Washington & Lehigh,9:39 AM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,10:15 AM,UClub,10:20 AM,Washington & Lehigh,10:24 AM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,11:00 AM,UClub,11:05 AM,Washington & Lehigh,11:09 AM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,11:45 AM,UClub,11:50 AM,Washington & Lehigh,11:54 AM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,12:15 PM,UClub,12:20 PM,Washington & Lehigh,12:24 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,12:45 PM,UClub,12:50 PM,Washington & Lehigh,12:54 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,1:15 PM,UClub,1:20 PM,Washington & Lehigh,1:24 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,1:45 PM,UClub,1:50 PM,Washington & Lehigh,1:54 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,2:15 PM,UClub,2:20 PM,Washington & Lehigh,2:24 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,2:45 PM,UClub,2:50 PM,Washington & Lehigh,2:54 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,3:15 PM,UClub,3:20 PM,Washington & Lehigh,3:24 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,3:45 PM,UClub,3:50 PM,Washington & Lehigh,3:54 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,4:15 PM,UClub,4:20 PM,Washington & Lehigh,4:24 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,4:45 PM,UClub,4:50 PM,Washington & Lehigh,4:54 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,5:15 PM,UClub,5:20 PM,Washington & Lehigh,5:24 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,5:45 PM,UClub,5:50 PM,Washington & Lehigh,5:54 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,6:15 PM,UClub,6:20 PM,Washington & Lehigh,6:24 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,6:45 PM,UClub,6:50 PM,Washington & Lehigh,6:54 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,7:15 PM,UClub,7:20 PM,Washington & Lehigh,7:24 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,7:45 PM,UClub,7:50 PM,Washington & Lehigh,7:54 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,8:15 PM,UClub,8:20 PM,Washington & Lehigh,8:24 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,8:45 PM,UClub,8:50 PM,Washington & Lehigh,8:54 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,9:15 PM,UClub,9:20 PM,Washington & Lehigh,9:24 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,9:45 PM,UClub,9:50 PM,Washington & Lehigh,9:54 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,10:15 PM,UClub,10:20 PM,Washington & Lehigh,10:24 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,10:45 PM,UClub,10:50 PM,Washington & Lehigh,10:54 PM,,,,
UClub Shuttle,Saturday-Sunday,Mohawk,11:45 PM,UClub,11:50 PM,Washington & Lehigh,11:54 PM,,,,
Campus Shuttle,Saturday-Sunday,Mohawk,8:45 AM,Susquehanna,8:49 AM,Hillside,8:51 AM,Mountainview,8:53 AM,Return to Lower Campus,8:58 AM
Campus Shuttle,Saturday-Sunday,Mohawk,9:15 AM,Susquehanna,9:19 AM,Hillside,9:21 AM,Mountainview,9:23 AM,Return to Lower Campus,9:28 AM
Campus Shuttle,Saturday-Sunday,Mohawk,9:45 AM,Susquehanna,9:49 AM,Hillside,9:51 AM,Mountainview,9:53 AM,Return to Lower Campus,9:58 AM
Campus Shuttle,Saturday-Sunday,Mohawk,10:00 AM,Susquehanna,10:04 AM,Hillside,10:06 AM,Mountainview,10:08 AM,Return to Lower Campus,10:13 AM
Campus Shuttle,Saturday-Sunday,Mohawk,10:30 AM,Susquehanna,10:34 AM,Hillside,10:36 AM,Mountainview,10:38 AM,Return to Lower Campus,10:43 AM
Campus Shuttle,Saturday-Sunday,Mohawk,10:45 AM,Susquehanna,10:49 AM,Hillside,10:51 AM,Mountainview,10:53 AM,Return to Lower Campus,10:58 AM
Campus Shuttle,Saturday-Sunday,Mohawk,11:15 AM,Susquehanna,11:19 AM,Hillside,11:21 AM,Mountainview,11:23 AM,Return to Lower Campus,11:28 AM
Campus Shuttle,Saturday-Sunday,Mohawk,11:30 AM,Susquehanna,11:34 AM,Hillside,11:36 AM,Mountainview,11:38 AM,Return to Lower Campus,11:43 AM
Campus Shuttle,Saturday-Sunday,Mohawk,12:00 PM,Susquehanna,12:04 PM,Hillside,12:06 PM,Mountainview,12:08 PM,Return to Lower Campus,12:13 PM
Campus Shuttle,Saturday-Sunday,Mohawk,12:30 PM,Susquehanna,12:34 PM,Hillside,12:36 PM,Mountainview,12:38 PM,Return to Lower Campus,12:43 PM
Campus Shuttle,Saturday-Sunday,Mohawk,1:00 PM,Susquehanna,1:04 PM,Hillside,1:06 PM,Mountainview,1:08 PM,Return to Lower Campus,1:13 PM
Campus Shuttle,Saturday-Sunday,Mohawk,1:30 PM,Susquehanna,1:34 PM,Hillside,1:36 PM,Mountainview,1:38 PM,Return to Lower Campus,1:43 PM
Campus Shuttle,Saturday-Sunday,Mohawk,2:00 PM,Susquehanna,2:04 PM,Hillside,2:06 PM,Mountainview,2:08 PM,Return to Lower Campus,2:13 PM
Campus Shuttle,Saturday-Sunday,Mohawk,2:30 PM,Susquehanna,2:34 PM,Hillside,2:36 PM,Mountainview,2:38 PM,Return to Lower Campus,2:43 PM
Campus Shuttle,Saturday-Sunday,Mohawk,3:00 PM,Susquehanna,3:04 PM,Hillside,3:06 PM,Mountainview,3:08 PM,Return to Lower Campus,3:13 PM
Campus Shuttle,Saturday-Sunday,Mohawk,3:30 PM,Susquehanna,3:34 PM,Hillside,3:36 PM,Mountainview,3:38 PM,Return to Lower Campus,3:43 PM
Campus Shuttle,Saturday-Sunday,Mohawk,4:00 PM,Susquehanna,4:04 PM,Hillside,4:06 PM,Mountainview,4:08 PM,Return to Lower Campus,4:13 PM
Campus Shuttle,Saturday-Sunday,Mohawk,4:30 PM,Susquehanna,4:34 PM,Hillside,4:36 PM,Mountainview,4:38 PM,Return to Lower Campus,4:43 PM
Campus Shuttle,Saturday-Sunday,Mohawk,5:00 PM,Susquehanna,5:04 PM,Hillside,5:06 PM,Mountainview,5:08 PM,Return to Lower Campus,5:13 PM
Campus Shuttle,Saturday-Sunday,Mohawk,5:30 PM,Susquehanna,5:34 PM,Hillside,5:36 PM,Mountainview,5:38 PM,Return to Lower Campus,5:43 PM
Campus Shuttle,Saturday-Sunday,Mohawk,6:00 PM,Susquehanna,6:04 PM,Hillside,6:06 PM,Mountainview,6:08 PM,Return to Lower Campus,6:13 PM
Campus Shuttle,Saturday-Sunday,Mohawk,6:30 PM,Susquehanna,6:34 PM,Hillside,6:36 PM,Mountainview,6:38 PM,Return to Lower Campus,6:43 PM
Campus Shuttle,Saturday-Sunday,Mohawk,7:00 PM,Susquehanna,7:04 PM,Hillside,7:06 PM,Mountainview,7:08 PM,Return to Lower Campus,7:13 PM
Campus Shuttle,Saturday-Sunday,Mohawk,7:30 PM,Susquehanna,7:34 PM,Hillside,7:36 PM,Mountainview,7:38 PM,Return to Lower Campus,7:43 PM
Campus Shuttle,Saturday-Sunday,Mohawk,8:00 PM,Susquehanna,8:04 PM,Hillside,8:06 PM,Mountainview,8:08 PM,Return to Lower Campus,8:13 PM
Campus Shuttle,Saturday-Sunday,Mohawk,8:30 PM,Susquehanna,8:34 PM,Hillside,8:36 PM,Mountainview,8:38 PM,Return to Lower Campus,8:43 PM
Campus Shuttle,Saturday-Sunday,Mohawk,9:00 PM,Susquehanna,9:04 PM,Hillside,9:06 PM,Mountainview,9:08 PM,Return to Lower Campus,9:13 PM
Campus Shuttle,Saturday-Sunday,Mohawk,9:30 PM,Susquehanna,9:34 PM,Hillside,9:36 PM,Mountainview,9:38 PM,Return to Lower Campus,9:43 PM
Campus Shuttle,Saturday-Sunday,Mohawk,10:00 PM,Susquehanna,10:04 PM,Hillside,10:06 PM,Mountainview,10:08 PM,Return to Lower Campus,10:13 PM
Campus Shuttle,Saturday-Sunday,Mohawk,10:30 PM,Susquehanna,10:34 PM,Hillside,10:36 PM,Mountainview,10:38 PM,Return to Lower Campus,10:43 PM
Campus Shuttle,Saturday-Sunday,Mohawk,11:00 PM,Susquehanna,11:04 PM,Hillside,11:06 PM,Mountainview,11:08 PM,Return to Lower Campus,11:13 PM
Campus Shuttle,Saturday-Sunday,Mohawk,11:30 PM,Susquehanna,11:34 PM,Hillside,11:36 PM,Mountainview,11:38 PM,Return to Lower Campus,11:43 PM
Campus Shuttle,Saturday-Sunday,Mohawk,12:00 AM,Susquehanna,12:04 AM,Hillside,12:06 AM,Mountainview,12:08 AM,Return to Lower Campus,12:13 AM
Campus Shuttle,Saturday-Sunday,Mohawk,10:00 AM,Susquehanna,10:09 AM,Hillside,10:15 AM,Mountainview,10:20 AM,Return to Lower Campus,10:45 AM
Campus Shuttle,Saturday-Sunday,Mohawk,10:45 AM,Susquehanna,10:54 AM,Hillside,11:00 AM,Mountainview,11:05 AM,Return to Lower Campus,11:30 AM
Campus Shuttle,Saturday-Sunday,Mohawk,11:30 AM,Susquehanna,11:39 AM,Hillside,11:45 AM,Mountainview,11:50 AM,Return to Lower Campus,12:15 PM
Campus Shuttle,Saturday-Sunday,Mohawk,12:15 PM,Susquehanna,12:24 PM,Hillside,12:30 PM,Mountainview,12:35 PM,Return to Lower Campus,1:00 PM
Campus Shuttle,Saturday-Sunday,Mohawk,1:00 PM,Susquehanna,1:09 PM,Hillside,1:15 PM,Mountainview,1:20 PM,Return to Lower Campus,1:45 PM
Campus Shuttle,Saturday-Sunday,Mohawk,1:45 PM,Susquehanna,1:54 PM,Hillside,2:00 PM,Mountainview,2:05 PM,Return to Lower Campus,2:30 PM
Campus Shuttle,Saturday-Sunday,Mohawk,2:30 PM,Susquehanna,2:39 PM,Hillside,2:45 PM,Mountainview,2:50 PM,Return to Lower Campus,3:15 PM
Campus Shuttle,Saturday-Sunday,Mohawk,3:15 PM,Susquehanna,3:24 PM,Hillside,3:30 PM,Mountainview,3:35 PM,Return to Lower Campus,4:00 PM
Campus Shuttle,Saturday-Sunday,Mohawk,4:00 PM,Susquehanna,4:09 PM,Hillside,4:15 PM,Mountainview,4:20 PM,Return to Lower Campus,4:45 PM
Campus Shuttle,Saturday-Sunday,Mohawk,4:45 PM,Susquehanna,4:54 PM,Hillside,5:00 PM,Mountainview,5:05 PM,Return to Lower Campus,5:30 PM
Campus Shuttle,Saturday-Sunday,Mohawk,5:30 PM,Susquehanna,5:39 PM,Hillside,5:45 PM,Mountainview,5:50 PM,Return to Lower Campus,6:15 PM
Campus Shuttle,Saturday-Sunday,Mohawk,6:15 PM,Susquehanna,6:24 PM,Hillside,6:30 PM,Mountainview,6:35 PM,Return to Lower Campus,7:00 PM
Campus Shuttle,Saturday-Sunday,Mohawk,7:00 PM,Susquehanna,7:09 PM,Hillside,7:15 PM,Mountainview,7:20 PM,Return to Lower Campus,7:45 PM
Campus Shuttle,Saturday-Sunday,Mohawk,7:45 PM,Susquehanna,7:54 PM,Hillside,8:00 PM,Mountainview,8:05 PM,Return to Lower Campus,8:30 PM
Campus Shuttle,Saturday-Sunday,Mohawk,8:30 PM,Susquehanna,8:39 PM,Hillside,8:45 PM,Mountainview,8:50 PM,Return to Lower Campus,9:15 PM
Oakdale Commons Shuttle,Monday-Friday,Union,11:00 AM,Oakdale Commons,11:09 AM,Wegmans,11:15 AM,Aldi,11:18 AM,Return to Campus,11:35 AM
Oakdale Commons Shuttle,Monday-Friday,Union,12:20 PM,Oakdale Commons,12:29 PM,Wegmans,12:35 PM,Aldi,12:38 PM,Return to Campus,12:55 PM
Oakdale Commons Shuttle,Monday-Friday,Union,1:40 PM,Oakdale Commons,1:49 PM,Wegmans,1:55 PM,Aldi,1:58 PM,Return to Campus,2:15 PM
Oakdale Commons Shuttle,Monday-Friday,Union,3:00 PM,Oakdale Commons,3:09 PM,Wegmans,3:15 PM,Aldi,3:18 PM,Return to Campus,3:35 PM
Oakdale Commons Shuttle,Monday-Friday,Union,4:20 PM,Oakdale Commons,4:29 PM,Wegmans,4:35 PM,Aldi,4:38 PM,Return to Campus,4:55 PM
Oakdale Commons Shuttle,Monday-Friday,Union,6:10 PM,Oakdale Commons,6:19 PM,Wegmans,6:25 PM,Aldi,6:28 PM,Return to Campus,6:45 PM
Oakdale Commons Shuttle,Monday-Friday,Union,7:30 PM,Oakdale Commons,7:39 PM,Wegmans,7:45 PM,Aldi,7:48 PM,Return to Campus,8:05 PM
Oakdale Commons Shuttle,Monday-Friday,Union,8:50 PM,Oakdale Commons,8:59 PM,Wegmans,9:05 PM,Aldi,9:08 PM,Return to Campus,9:25 PM
Oakdale Commons Shuttle,Monday-Friday,Union,10:10 PM,Oakdale Commons,10:19 PM,Wegmans,10:25 PM,Aldi,10:28 PM,Return to Campus,10:45 PM
Downtown Express,Monday-Friday,Union,9:30 PM,UClub (Before 1 AM),9:35 PM,Downtown,9:45 PM,UClub (After 1 AM),10:00 PM,Return to Campus,
Downtown Express,Monday-Friday,Union,10:00 PM,UClub (Before 1 AM),10:05 PM,Downtown,10:15 PM,UClub (After 1 AM),10:30 PM,Return to Campus,
Downtown Express,Monday-Friday,Union,10:30 PM,UClub (Before 1 AM),10:35 PM,Downtown,10:45 PM,UClub (After 1 AM),11:00 PM,Return to Campus,
Downtown Express,Monday-Friday,Union,10:45 PM,UClub (Before 1 AM),10:50 PM,Downtown,11:00 PM,UClub (After 1 AM),11:15 PM,Return to Campus,
Downtown Express,Monday-Friday,Union,11:00 PM,UClub (Before 1 AM),11:05 PM,Downtown,11:15 PM,UClub (After 1 AM),11:30 PM,Return to Campus,
Downtown Express,Monday-Friday,Union,11:15 PM,UClub (Before 1 AM),11:20 PM,Downtown,11:30 PM,UClub (After 1 AM),11:45 PM,Return to Campus,
Downtown Express,Monday-Friday,Union,11:45 PM,UClub (Before 1 AM),11:50 PM,Downtown,12:00 AM,UClub (After 1 AM),12:15 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,12:00 AM,UClub (Before 1 AM),12:05 AM,Downtown,12:15 AM,UClub (After 1 AM),12:30 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,12:15 AM,UClub (Before 1 AM),12:20 AM,Downtown,12:30 AM,UClub (After 1 AM),12:45 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,12:30 AM,UClub (Before 1 AM),12:35 AM,Downtown,12:45 AM,UClub (After 1 AM),1:00 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,1:00 AM,UClub (Before 1 AM),1:15 AM,Downtown,1:20 AM,UClub (After 1 AM),1:30 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,1:30 AM,UClub (Before 1 AM),1:45 AM,Downtown,1:50 AM,UClub (After 1 AM),2:00 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,1:45 AM,UClub (Before 1 AM),2:00 AM,Downtown,2:05 AM,UClub (After 1 AM),2:15 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,2:00 AM,UClub (Before 1 AM),2:15 AM,Downtown,2:20 AM,UClub (After 1 AM),2:30 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,2:15 AM,UClub (Before 1 AM),2:30 AM,Downtown,2:35 AM,UClub (After 1 AM),2:45 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,2:30 AM,UClub (Before 1 AM),2:45 AM,Downtown,2:50 AM,UClub (After 1 AM),3:00 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,2:45 AM,UClub (Before 1 AM),3:00 AM,Downtown,3:05 AM,UClub (After 1 AM),3:15 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,3:00 AM,UClub (Before 1 AM),3:15 AM,Downtown,3:20 AM,UClub (After 1 AM),3:30 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,3:15 AM,UClub (Before 1 AM),3:30 AM,Downtown,3:35 AM,UClub (After 1 AM),3:45 AM,Return to Campus,
Downtown Express,Monday-Friday,Union,1:00 AM,UClub (Before 1 AM),,Downtown,,UClub (After 1 AM),,Return to Campus,
Westside Outbound,Monday-Friday,Union,12:45 AM,Floral & Main,12:54 AM,Main & Murray,1:00 AM,UDC,1:05 AM,,
Westside Outbound,Monday-Friday,Union,1:00 AM,Floral & Main,1:09 AM,Main & Murray,1:15 AM,UDC,1:20 AM,,
Westside Outbound,Monday-Friday,Union,2:00 AM,Floral & Main,2:09 AM,Main & Murray,2:15 AM,UDC,2:20 AM,,
Westside Outbound,Monday-Friday,Union,3:00 AM,Floral & Main,3:09 AM,Main & Murray,3:15 AM,UDC,3:20 AM,,
Downtown Center Leroy Inbound,Monday-Friday,UDC,12:00 AM,Leroy & Murray,12:06 AM,Riverside & Columbus,12:11 AM,Return to Campus,12:15 AM,,
Downtown Center Leroy Inbound,Monday-Friday,UDC,12:15 AM,Leroy & Murray,12:21 AM,Riverside & Columbus,12:26 AM,Return to Campus,12:30 AM,,
Downtown Center Leroy Inbound,Monday-Friday,UDC,1:00 AM,Leroy & Murray,1:06 AM,Riverside & Columbus,1:11 AM,Return to Campus,1:15 AM,,
Downtown Center Leroy Inbound,Monday-Friday,UDC,1:30 AM,Leroy & Murray,1:36 AM,Riverside & Columbus,1:41 AM,Return to Campus,1:45 AM,,
Downtown Center Leroy Inbound,Monday-Friday,UDC,2:15 AM,Leroy & Murray,2:21 AM,Riverside & Columbus,2:26 AM,Return to Campus,2:30 AM,,
Downtown Center Leroy Inbound,Monday-Friday,UDC,3:00 AM,Leroy & Murray,3:06 AM,Riverside & Columbus,3:11 AM,Return to Campus,3:15 AM,,
Westside Inbound,Monday-Friday,UDC,12:20 AM,Main & Murray,12:23 AM,Floral & Main,12:29 AM,Return to Campus,12:40 AM,,
Westside Inbound,Monday-Friday,UDC,12:35 AM,Main & Murray,12:38 AM,Floral & Main,12:44 AM,Return to Campus,12:55 AM,,
Westside Inbound,Monday-Friday,UDC,1:20 AM,Main & Murray,1:23 AM,Floral & Main,1:29 AM,Return to Campus,1:40 AM,,
Westside Inbound,Monday-Friday,UDC,1:50 AM,Main & Murray,1:53 AM,Floral & Main,1:59 AM,Return to Campus,2:10 AM,,
Westside Inbound,Monday-Friday,UDC,2:35 AM,Main & Murray,2:38 AM,Floral & Main,2:44 AM,Return to Campus,2:55 AM,,
Westside Inbound,Monday-Friday,UDC,3:20 AM,Main & Murray,3:23 AM,Floral & Main,3:29 AM,Return to Campus,3:40 AM,,
Campus Shuttle,Monday-Friday,Mohawk,12:45 AM,Susquehanna,12:49 AM,Hillside,12:51 AM,Mountainview,12:53 AM,Return to Lower Campus,12:58 AM
Campus Shuttle,Monday-Friday,Mohawk,1:45 AM,Susquehanna,1:49 AM,Hillside,1:51 AM,Mountainview,1:53 AM,Return to Lower Campus,1:58 AM
Campus Shuttle,Monday-Friday,Mohawk,2:45 AM,Susquehanna,2:49 AM,Hillside,2:51 AM,Mountainview,2:53 AM,Return to Lower Campus,2:58 AM
Campus Shuttle,Monday-Friday,Mohawk,3:30 AM,Susquehanna,3:34 AM,Hillside,3:36 AM,Mountainview,3:38 AM,Return to Lower Campus,3:43 AM
